age,job,marital,education,default,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,sexo,customer,balance_clp,morgage_loan,conversion,age_group
28,services,married,secondary,no,yes,no,unknown,8,may,667,1,-1,0,unknown,no,mujer,ac08695,225600.0,,0,"[18, 30)"
41,,married,secondary,no,yes,yes,unknown,8,may,63,2,-1,0,unknown,no,hombre,cf50651,247500.0,,0,"[40, 50)"
34,,married,secondary,no,yes,no,unknown,8,may,159,4,-1,0,unknown,no,hombre,uw64859,239200.0,,0,"[30, 40)"
58,blue-collar,married,primary,no,no,no,unknown,8,may,177,2,-1,0,unknown,no,hombre,aa40188,225500.0,,0,"[50, 60)"
46,blue-collar,married,primary,no,yes,yes,unknown,8,may,108,3,-1,0,unknown,no,hombre,wt91670,242400.0,,0,"[40, 50)"
46,blue-collar,married,primary,no,yes,no,unknown,8,may,194,3,-1,0,,no,mujer,fe98629,148200.0,,0,"[40, 50)"
42,blue-collar,married,secondary,no,no,no,unknown,8,may,366,2,-1,0,unknown,no,hombre,lu43024,228000.0,,0,"[40, 50)"
40,blue-collar,married,primary,no,yes,yes,unknown,8,may,213,1,-1,0,unknown,no,hombre,ug42752,321800.0,,0,"[40, 50)"
42,blue-collar,divorced,secondary,no,yes,yes,unknown,8,may,141,1,-1,0,unknown,no,mujer,ze30138,229700.0,,0,"[40, 50)"
33,entrepreneur,married,secondary,no,yes,yes,unknown,8,may,982,1,-1,0,unknown,no,mujer,vp50106,225000.0,,0,"[30, 40)"
27,services,married,primary,no,yes,no,unknown,8,may,168,2,-1,0,unknown,no,mujer,kv27548,234100.0,,0,"[18, 30)"
43,blue-collar,married,primary,no,yes,no,unknown,8,may,468,1,-1,0,unknown,no,mujer,yj61416,217300.0,,0,"[40, 50)"
28,blue-collar,married,unknown,no,yes,no,unknown,8,may,180,1,-1,0,,no,mujer,db27330,273600.0,,0,"[18, 30)"
34,blue-collar,single,secondary,no,yes,no,unknown,8,may,195,1,-1,0,unknown,no,mujer,ub65435,259100.0,,0,"[30, 40)"
37,services,married,secondary,no,yes,no,unknown,8,may,352,3,-1,0,unknown,no,mujer,an26752,230000.0,,0,"[30, 40)"
41,services,married,secondary,no,yes,no,unknown,8,may,91,1,-1,0,unknown,no,hombre,kx14521,245500.0,,0,"[40, 50)"
39,admin.,single,secondary,no,yes,no,unknown,8,may,288,1,-1,0,unknown,no,hombre,sr60432,301200.0,,0,"[30, 40)"
37,technician,single,tertiary,no,yes,no,unknown,8,may,72,1,-1,0,unknown,no,mujer,oy92091,228100.0,,0,"[30, 40)"
41,unemployed,married,primary,yes,yes,no,unknown,8,may,218,2,-1,0,unknown,no,mujer,db82124,166900.0,,0,"[40, 50)"
36,services,single,secondary,no,yes,no,unknown,8,may,289,1,-1,0,unknown,no,mujer,xc38782,220500.0,,0,"[30, 40)"
51,blue-collar,married,primary,no,no,no,unknown,8,may,384,1,-1,0,unknown,no,hombre,in31261,225000.0,,0,"[50, 60)"
28,self-employed,married,tertiary,no,yes,yes,unknown,8,may,130,3,-1,0,unknown,no,hombre,ka19332,237000.0,,0,"[18, 30)"
31,,married,secondary,no,yes,no,unknown,8,may,226,1,-1,0,unknown,no,mujer,kz55005,258500.0,,0,"[30, 40)"
33,services,married,secondary,no,yes,no,unknown,8,may,208,1,-1,0,unknown,no,hombre,vm68085,201800.0,,0,"[30, 40)"
28,admin.,divorced,secondary,no,yes,no,unknown,8,may,442,2,-1,0,unknown,yes,mujer,pw61992,303500.0,,1,"[18, 30)"
31,services,married,secondary,no,yes,no,unknown,8,may,101,1,-1,0,unknown,no,hombre,if34972,227800.0,,0,"[30, 40)"
43,management,single,tertiary,no,yes,no,unknown,8,may,756,1,-1,0,unknown,yes,hombre,ju27491,431700.0,,1,"[40, 50)"
48,blue-collar,married,primary,no,yes,no,unknown,8,may,189,1,-1,0,unknown,no,mujer,to36161,269800.0,,0,"[40, 50)"
26,student,single,tertiary,no,yes,no,unknown,8,may,108,1,-1,0,unknown,no,hombre,oe16303,228700.0,,0,"[18, 30)"
34,technician,single,tertiary,no,yes,no,unknown,8,may,205,1,-1,0,unknown,no,mujer,wg58696,255100.0,,0,"[30, 40)"
38,blue-collar,married,primary,no,no,no,unknown,8,may,238,1,-1,0,,no,hombre,os47126,291800.0,,0,"[30, 40)"
51,admin.,divorced,secondary,no,yes,yes,unknown,8,may,136,1,-1,0,unknown,no,mujer,ja77331,236500.0,,0,"[50, 60)"
49,admin.,single,secondary,no,no,no,unknown,8,may,14,1,-1,0,unknown,no,mujer,hg28301,252500.0,,0,"[40, 50)"
60,retired,married,primary,no,no,no,unknown,8,may,395,1,-1,0,unknown,no,mujer,hd70550,266400.0,,0,"[60, 70)"
32,management,single,tertiary,no,yes,no,unknown,8,may,161,1,-1,0,unknown,no,mujer,ak78890,225300.0,,0,"[30, 40)"
36,admin.,divorced,secondary,no,no,no,unknown,8,may,269,3,-1,0,unknown,no,mujer,of07513,274600.0,,0,"[30, 40)"
28,management,single,tertiary,no,yes,no,unknown,8,may,491,1,-1,0,unknown,no,mujer,xc57988,240000.0,,0,"[18, 30)"
34,management,single,tertiary,no,no,no,unknown,8,may,44,1,-1,0,unknown,no,mujer,ap72967,241300.0,,0,"[30, 40)"
40,admin.,single,secondary,no,yes,no,unknown,8,may,26,1,-1,0,unknown,no,mujer,rl98951,357200.0,,0,"[40, 50)"
33,housemaid,married,primary,no,yes,no,unknown,8,may,22,1,-1,0,unknown,no,mujer,hy00337,396300.0,,0,"[30, 40)"
37,admin.,married,primary,no,yes,no,unknown,8,may,161,8,-1,0,unknown,no,mujer,vq64735,249200.0,,0,"[30, 40)"
40,management,married,tertiary,no,no,no,unknown,8,may,406,2,-1,0,unknown,no,mujer,gd47026,222100.0,,0,"[40, 50)"
59,retired,divorced,tertiary,no,yes,no,unknown,8,may,422,4,-1,0,unknown,no,hombre,hz77875,263100.0,,0,"[50, 60)"
39,blue-collar,single,secondary,no,yes,no,unknown,8,may,147,5,-1,0,unknown,no,mujer,pw93960,233200.0,,0,"[30, 40)"
28,management,single,tertiary,no,yes,no,unknown,8,may,219,3,-1,0,unknown,no,hombre,qs98589,227100.0,,0,"[18, 30)"
30,services,married,secondary,no,yes,no,unknown,8,may,807,2,-1,0,unknown,no,hombre,lp94979,405100.0,,0,"[30, 40)"
40,blue-collar,married,primary,no,yes,yes,unknown,8,may,347,2,-1,0,unknown,no,hombre,ez16462,289000.0,,0,"[40, 50)"
28,blue-collar,married,primary,no,yes,no,unknown,8,may,534,2,-1,0,,no,hombre,us90255,236300.0,,0,"[18, 30)"
39,blue-collar,married,secondary,no,yes,no,unknown,8,may,58,2,-1,0,unknown,no,hombre,ij35921,329200.0,,0,"[30, 40)"
44,services,divorced,secondary,no,yes,no,unknown,8,may,155,2,-1,0,unknown,no,mujer,wa37565,249000.0,,0,"[40, 50)"
39,services,single,secondary,no,yes,no,unknown,8,may,152,2,-1,0,unknown,no,mujer,md91975,200600.0,,0,"[30, 40)"
30,blue-collar,married,primary,no,yes,yes,unknown,8,may,461,3,-1,0,unknown,no,mujer,xn38278,232000.0,,0,"[30, 40)"
35,blue-collar,married,secondary,no,yes,no,unknown,8,may,389,2,-1,0,unknown,no,mujer,iy69043,191100.0,,0,"[30, 40)"
31,management,married,tertiary,no,yes,no,unknown,8,may,314,3,-1,0,unknown,no,hombre,sc64176,230900.0,,0,"[30, 40)"
47,management,married,primary,no,yes,no,unknown,8,may,28,3,-1,0,unknown,no,hombre,vz85017,347200.0,,0,"[40, 50)"
26,student,single,unknown,no,yes,no,unknown,8,may,229,2,-1,0,,no,hombre,vv79344,220900.0,,0,"[18, 30)"
25,blue-collar,single,secondary,no,yes,no,unknown,8,may,30,2,-1,0,unknown,no,hombre,zu66103,225000.0,,0,"[18, 30)"
42,management,married,tertiary,no,yes,no,unknown,8,may,103,4,-1,0,unknown,no,hombre,zb26433,225600.0,,0,"[40, 50)"
30,blue-collar,married,primary,no,yes,no,unknown,8,may,32,2,-1,0,unknown,no,mujer,so66369,225400.0,,0,"[30, 40)"
28,,married,secondary,no,yes,yes,unknown,8,may,252,2,-1,0,unknown,no,mujer,gr71223,227000.0,,0,"[18, 30)"
46,admin.,divorced,tertiary,no,yes,no,unknown,8,may,369,2,-1,0,unknown,no,mujer,ch23671,309600.0,,0,"[40, 50)"
43,blue-collar,divorced,secondary,no,yes,no,unknown,8,may,116,1,-1,0,unknown,no,mujer,kb40544,258800.0,,0,"[40, 50)"
38,technician,married,unknown,no,yes,yes,unknown,8,may,20,2,-1,0,unknown,no,mujer,ve88688,234000.0,,0,"[30, 40)"
31,blue-collar,married,primary,no,yes,no,unknown,8,may,31,1,-1,0,unknown,no,hombre,up84472,265600.0,,0,"[30, 40)"
29,,single,secondary,no,no,no,unknown,8,may,190,1,-1,0,unknown,no,mujer,ws03944,225200.0,,0,"[18, 30)"
34,services,married,secondary,no,no,no,unknown,8,may,149,1,-1,0,unknown,no,mujer,od14869,446100.0,,0,"[30, 40)"
40,blue-collar,married,primary,no,yes,no,unknown,8,may,210,1,-1,0,unknown,no,hombre,jp54730,233700.0,,0,"[40, 50)"
30,technician,single,tertiary,no,yes,no,unknown,8,may,234,1,-1,0,unknown,no,mujer,dj44734,242800.0,,0,"[30, 40)"
44,technician,married,unknown,no,yes,yes,unknown,8,may,63,1,-1,0,unknown,no,mujer,qo72018,243500.0,,0,"[40, 50)"
38,blue-collar,married,secondary,no,yes,no,unknown,8,may,21,1,-1,0,unknown,no,hombre,pa48433,204000.0,,0,"[30, 40)"
43,management,divorced,tertiary,no,yes,no,unknown,8,may,2087,2,-1,0,unknown,yes,hombre,ya29738,263800.0,,1,"[40, 50)"
32,blue-collar,married,secondary,no,yes,no,unknown,8,may,102,1,-1,0,unknown,no,mujer,er31059,225100.0,,0,"[30, 40)"
33,management,married,secondary,yes,yes,no,unknown,8,may,245,1,-1,0,unknown,no,mujer,ee18476,312900.0,,0,"[30, 40)"
32,blue-collar,married,secondary,no,yes,no,unknown,8,may,190,1,-1,0,unknown,no,mujer,ui74886,246400.0,,0,"[30, 40)"
40,technician,married,unknown,no,yes,no,unknown,8,may,223,2,-1,0,unknown,no,hombre,xq07935,294800.0,,0,"[40, 50)"
34,management,married,tertiary,no,yes,no,unknown,8,may,650,2,-1,0,unknown,no,mujer,mb46639,385100.0,,0,"[30, 40)"
30,blue-collar,married,secondary,no,yes,no,unknown,8,may,42,1,-1,0,unknown,no,hombre,fg77286,296700.0,,0,"[30, 40)"
53,blue-collar,divorced,primary,no,yes,no,unknown,8,may,206,2,-1,0,unknown,no,hombre,oc95190,250500.0,,0,"[50, 60)"
39,management,single,tertiary,no,yes,no,unknown,8,may,66,2,-1,0,unknown,no,mujer,ns87663,262500.0,,0,"[30, 40)"
46,blue-collar,married,primary,no,yes,no,unknown,8,may,173,2,-1,0,unknown,no,mujer,gb96485,283700.0,,0,"[40, 50)"
32,management,married,tertiary,no,yes,yes,unknown,8,may,477,2,-1,0,unknown,no,mujer,kp21026,289400.0,,0,"[30, 40)"
60,,married,unknown,no,yes,no,unknown,8,may,77,1,-1,0,unknown,no,hombre,ng75237,225000.0,,0,"[60, 70)"
40,management,single,tertiary,no,yes,no,unknown,8,may,219,2,-1,0,unknown,no,mujer,go06135,197500.0,,0,"[40, 50)"
47,,married,secondary,no,yes,no,unknown,8,may,376,2,-1,0,unknown,no,hombre,dz75829,236600.0,,0,"[40, 50)"
25,entrepreneur,married,tertiary,no,yes,yes,unknown,8,may,453,2,-1,0,,no,mujer,wb69756,228700.0,,0,"[18, 30)"
44,blue-collar,married,primary,no,yes,no,unknown,8,may,151,2,-1,0,unknown,no,hombre,sb24307,300300.0,,0,"[40, 50)"
38,blue-collar,single,primary,no,yes,no,unknown,8,may,200,2,-1,0,unknown,no,hombre,lk85977,241200.0,,0,"[30, 40)"
45,admin.,divorced,secondary,no,yes,no,unknown,8,may,298,5,-1,0,unknown,no,mujer,id34530,323400.0,,0,"[40, 50)"
34,blue-collar,married,secondary,no,yes,no,unknown,8,may,627,3,-1,0,,no,mujer,pr81863,244900.0,,0,"[30, 40)"
36,,divorced,secondary,no,yes,no,unknown,8,may,133,1,-1,0,unknown,no,mujer,og42700,249100.0,,0,"[30, 40)"
30,blue-collar,single,secondary,no,yes,yes,unknown,8,may,287,1,-1,0,unknown,no,hombre,ri17650,289800.0,,0,"[30, 40)"
35,blue-collar,single,secondary,no,yes,yes,unknown,8,may,242,1,-1,0,unknown,no,hombre,qv22538,315700.0,,0,"[30, 40)"
39,unemployed,divorced,secondary,no,no,no,unknown,8,may,184,1,-1,0,unknown,no,hombre,ho60500,632200.0,,0,"[30, 40)"
46,blue-collar,married,secondary,no,yes,yes,unknown,8,may,119,2,-1,0,unknown,no,mujer,wx96778,237500.0,,0,"[40, 50)"
36,self-employed,married,primary,no,yes,no,unknown,8,may,403,2,-1,0,unknown,no,mujer,rv58687,234000.0,,0,"[30, 40)"
22,technician,single,secondary,no,yes,yes,unknown,8,may,626,6,-1,0,unknown,no,hombre,jl75440,230400.0,,0,"[18, 30)"
26,blue-collar,single,secondary,no,no,no,unknown,8,may,12,1,-1,0,unknown,no,mujer,ea86407,211800.0,,0,"[18, 30)"
48,admin.,divorced,secondary,no,no,no,unknown,8,may,266,1,-1,0,unknown,no,mujer,hp07467,251700.0,,0,"[40, 50)"
32,blue-collar,married,primary,no,yes,no,unknown,8,may,23,4,-1,0,,no,mujer,zd08440,253900.0,,0,"[30, 40)"
58,self-employed,divorced,secondary,no,yes,no,unknown,8,may,154,2,-1,0,,no,mujer,ft81514,286300.0,,0,"[50, 60)"
57,entrepreneur,married,unknown,no,yes,no,unknown,8,may,10,7,-1,0,unknown,no,hombre,dv90191,286800.0,,0,"[50, 60)"
53,management,married,tertiary,no,yes,no,unknown,8,may,66,2,-1,0,,no,mujer,jv75664,403600.0,,0,"[50, 60)"
29,management,divorced,tertiary,no,yes,yes,unknown,8,may,240,3,-1,0,unknown,no,hombre,wf91416,285700.0,,0,"[18, 30)"
34,services,married,secondary,no,yes,yes,unknown,8,may,224,2,-1,0,unknown,no,mujer,lz60276,283600.0,,0,"[30, 40)"
32,services,single,secondary,no,yes,no,unknown,8,may,202,2,-1,0,unknown,no,hombre,am64889,270900.0,,0,"[30, 40)"
55,entrepreneur,married,primary,no,yes,no,unknown,8,may,144,3,-1,0,unknown,no,mujer,is29118,254800.0,,0,"[50, 60)"
50,blue-collar,divorced,primary,no,no,no,unknown,8,may,263,2,-1,0,unknown,no,hombre,gd59187,238400.0,,0,"[50, 60)"
43,blue-collar,married,primary,no,yes,no,unknown,8,may,543,3,-1,0,unknown,no,hombre,ql12748,228400.0,,0,"[40, 50)"
44,services,single,secondary,no,yes,no,unknown,8,may,257,2,-1,0,unknown,no,hombre,zh78060,362800.0,,0,"[40, 50)"
27,blue-collar,married,tertiary,no,yes,yes,unknown,8,may,237,2,-1,0,unknown,no,mujer,rf48927,266700.0,,0,"[18, 30)"
35,blue-collar,married,secondary,no,yes,no,unknown,8,may,23,5,-1,0,unknown,no,mujer,pt87135,227500.0,,0,"[30, 40)"
45,services,married,secondary,no,yes,no,unknown,8,may,209,3,-1,0,unknown,no,hombre,hg67481,227200.0,,0,"[40, 50)"
35,blue-collar,single,primary,no,yes,no,unknown,8,may,34,1,-1,0,unknown,no,hombre,lf99343,264800.0,,0,"[30, 40)"
49,blue-collar,single,primary,no,yes,no,unknown,8,may,72,1,-1,0,unknown,no,mujer,qf91193,341400.0,,0,"[40, 50)"
34,management,married,secondary,no,yes,no,unknown,8,may,442,2,-1,0,unknown,no,hombre,gn81792,273700.0,,0,"[30, 40)"
46,admin.,married,secondary,no,yes,no,unknown,8,may,45,2,-1,0,unknown,no,mujer,cg77114,331900.0,,0,"[40, 50)"
43,blue-collar,married,primary,no,yes,no,unknown,8,may,1120,2,-1,0,unknown,yes,hombre,jg72895,205800.0,,1,"[40, 50)"
42,retired,married,primary,no,yes,no,unknown,8,may,186,2,-1,0,unknown,no,hombre,qm49002,225000.0,,0,"[40, 50)"
55,blue-collar,married,primary,no,yes,no,unknown,8,may,318,2,-1,0,unknown,no,mujer,cw57962,258200.0,,0,"[50, 60)"
37,blue-collar,married,secondary,no,yes,no,unknown,8,may,617,2,-1,0,unknown,no,hombre,xt82867,237100.0,,0,"[30, 40)"
31,blue-collar,married,primary,no,yes,no,unknown,8,may,226,1,-1,0,unknown,no,mujer,uk59711,231800.0,,0,"[30, 40)"
57,blue-collar,divorced,primary,no,yes,no,unknown,8,may,275,1,-1,0,unknown,no,mujer,rt26740,207400.0,,0,"[50, 60)"
33,blue-collar,married,secondary,no,yes,yes,unknown,8,may,81,2,-1,0,unknown,no,mujer,rv29197,277700.0,,0,"[30, 40)"
43,services,single,unknown,no,yes,no,unknown,8,may,74,7,-1,0,unknown,no,hombre,fr10666,244300.0,,0,"[40, 50)"
60,blue-collar,divorced,primary,no,yes,no,unknown,8,may,285,1,-1,0,unknown,no,mujer,fe41281,760100.0,228030.0,0,"[60, 70)"
51,,married,tertiary,no,no,no,unknown,8,may,261,5,-1,0,unknown,no,hombre,eq15910,300100.0,,0,"[50, 60)"
38,blue-collar,single,unknown,no,yes,no,unknown,8,may,297,1,-1,0,,no,hombre,te62716,274500.0,,0,"[30, 40)"
37,technician,single,secondary,no,yes,no,unknown,8,may,78,3,-1,0,unknown,no,mujer,pf92124,292000.0,,0,"[30, 40)"
41,blue-collar,single,secondary,no,yes,no,unknown,8,may,183,3,-1,0,unknown,no,hombre,yy59056,261300.0,,0,"[40, 50)"
42,blue-collar,married,secondary,no,yes,no,unknown,8,may,15,1,-1,0,unknown,no,hombre,oe95628,262600.0,,0,"[40, 50)"
41,management,divorced,tertiary,no,yes,no,unknown,8,may,352,2,-1,0,unknown,no,mujer,oj03317,254200.0,,0,"[40, 50)"
33,technician,married,unknown,no,no,no,unknown,8,may,345,2,-1,0,unknown,no,mujer,jw12950,225000.0,,0,"[30, 40)"
32,admin.,single,secondary,no,yes,no,unknown,8,may,230,4,-1,0,unknown,no,hombre,bv25471,243400.0,,0,"[30, 40)"
30,services,married,secondary,no,yes,no,unknown,8,may,185,2,-1,0,unknown,no,mujer,ff64493,233000.0,,0,"[30, 40)"
43,technician,married,secondary,no,yes,no,unknown,8,may,296,1,-1,0,unknown,no,mujer,ry06863,407400.0,,0,"[40, 50)"
30,blue-collar,married,secondary,no,no,no,unknown,8,may,181,2,-1,0,unknown,no,hombre,qh41359,285000.0,,0,"[30, 40)"
37,blue-collar,divorced,secondary,no,yes,no,unknown,8,may,133,2,-1,0,unknown,no,hombre,pr99424,229800.0,,0,"[30, 40)"
34,management,married,tertiary,no,no,no,unknown,8,may,335,9,-1,0,unknown,no,mujer,zl92933,232600.0,,0,"[30, 40)"
32,unemployed,single,tertiary,no,yes,no,unknown,8,may,139,1,-1,0,,no,mujer,ip71180,258600.0,,0,"[30, 40)"
42,technician,married,secondary,no,no,yes,unknown,8,may,7,3,-1,0,unknown,no,mujer,bw63870,225000.0,,0,"[40, 50)"
35,,single,secondary,no,yes,no,unknown,8,may,163,2,-1,0,unknown,no,hombre,me85417,268300.0,,0,"[30, 40)"
34,blue-collar,married,secondary,no,yes,yes,unknown,8,may,956,2,-1,0,unknown,no,hombre,hy31724,235300.0,,0,"[30, 40)"
50,blue-collar,married,primary,no,yes,no,unknown,8,may,166,2,-1,0,unknown,no,,si75839,341400.0,,0,"[50, 60)"
34,blue-collar,married,secondary,no,yes,no,unknown,8,may,71,2,-1,0,unknown,no,mujer,bc03774,237900.0,,0,"[30, 40)"
38,services,divorced,secondary,no,no,no,unknown,8,may,191,2,-1,0,unknown,no,mujer,eu61836,587300.0,,0,"[30, 40)"
28,blue-collar,married,secondary,no,yes,no,unknown,8,may,459,2,-1,0,unknown,no,hombre,kh52696,225000.0,,0,"[18, 30)"
55,blue-collar,married,primary,no,yes,no,unknown,8,may,292,2,-1,0,unknown,no,hombre,xp12452,233200.0,,0,"[50, 60)"
38,blue-collar,married,primary,no,yes,no,unknown,8,may,100,5,-1,0,unknown,no,hombre,oe73285,261200.0,,0,"[30, 40)"
31,blue-collar,married,secondary,no,yes,no,unknown,8,may,257,3,-1,0,,no,mujer,bd84901,243600.0,,0,"[30, 40)"
57,admin.,married,secondary,no,yes,no,unknown,8,may,255,6,-1,0,unknown,no,mujer,wo03440,346600.0,,0,"[50, 60)"
50,,divorced,tertiary,no,yes,no,unknown,8,may,233,2,-1,0,unknown,no,hombre,sw16434,295400.0,,0,"[50, 60)"
47,,married,primary,no,yes,no,unknown,8,may,128,2,-1,0,unknown,no,mujer,eg49345,,,0,"[40, 50)"
39,blue-collar,married,primary,no,yes,no,unknown,8,may,246,2,-1,0,unknown,no,hombre,dk63994,308000.0,,0,"[30, 40)"
34,services,married,secondary,no,yes,no,unknown,8,may,56,2,-1,0,unknown,no,hombre,kz08117,193500.0,,0,"[30, 40)"
41,technician,married,secondary,no,yes,yes,unknown,8,may,210,2,-1,0,unknown,no,mujer,qm07635,231400.0,,0,"[40, 50)"
59,entrepreneur,married,tertiary,no,no,no,unknown,8,may,43,2,-1,0,,no,mujer,zr10578,143000.0,,0,"[50, 60)"
35,self-employed,single,tertiary,no,yes,yes,unknown,8,may,21,9,-1,0,unknown,no,hombre,zs17641,278800.0,,0,"[30, 40)"
31,technician,single,tertiary,no,yes,no,unknown,8,may,91,2,-1,0,unknown,no,hombre,kc51084,319800.0,,0,"[30, 40)"
55,management,married,tertiary,no,yes,no,unknown,8,may,67,2,-1,0,unknown,no,hombre,ww74414,353800.0,,0,"[50, 60)"
36,blue-collar,married,unknown,no,yes,no,unknown,8,may,219,4,-1,0,unknown,no,hombre,la32587,232000.0,,0,"[30, 40)"
41,management,married,tertiary,no,yes,no,unknown,8,may,110,2,-1,0,unknown,no,mujer,tp76794,264300.0,,0,"[40, 50)"
44,technician,single,secondary,no,yes,no,unknown,8,may,169,2,-1,0,unknown,no,hombre,ep50488,261500.0,,0,"[40, 50)"
40,blue-collar,single,secondary,no,yes,yes,unknown,8,may,248,3,-1,0,unknown,no,mujer,na02768,312900.0,,0,"[40, 50)"
32,blue-collar,married,secondary,no,yes,no,unknown,8,may,223,2,-1,0,unknown,no,mujer,ye69930,274100.0,,0,"[30, 40)"
38,management,single,tertiary,no,yes,no,unknown,8,may,92,3,-1,0,unknown,no,hombre,po11908,225000.0,,0,"[30, 40)"
27,student,single,secondary,no,no,no,unknown,8,may,93,2,-1,0,,no,mujer,wu76330,225000.0,,0,"[18, 30)"
33,unemployed,married,secondary,no,yes,no,unknown,8,may,205,4,-1,0,unknown,no,mujer,dw97619,247900.0,,0,"[30, 40)"
37,services,married,secondary,no,yes,yes,unknown,8,may,160,1,-1,0,unknown,no,mujer,hi31702,227200.0,,0,"[30, 40)"
40,management,married,tertiary,no,yes,no,unknown,8,may,105,2,-1,0,unknown,no,mujer,wd95567,282000.0,,0,"[40, 50)"
33,blue-collar,single,secondary,no,yes,no,unknown,8,may,112,2,-1,0,unknown,no,hombre,ha48252,230600.0,,0,"[30, 40)"
40,admin.,single,secondary,no,yes,no,unknown,8,may,383,3,-1,0,unknown,no,mujer,go90789,236800.0,,0,"[40, 50)"
27,blue-collar,married,secondary,no,yes,no,unknown,8,may,207,2,-1,0,unknown,no,hombre,zp04929,235600.0,,0,"[18, 30)"
42,management,single,tertiary,no,yes,no,unknown,8,may,193,2,-1,0,unknown,no,mujer,kc07106,401800.0,,0,"[40, 50)"
41,blue-collar,married,secondary,no,yes,no,unknown,8,may,10,2,-1,0,unknown,no,mujer,jy42824,246300.0,,0,"[40, 50)"
37,unemployed,single,secondary,no,yes,no,unknown,8,may,985,2,-1,0,,yes,mujer,qs06136,263100.0,,1,"[30, 40)"
38,unemployed,married,primary,no,yes,yes,unknown,8,may,249,5,-1,0,unknown,no,mujer,sp00691,339700.0,,0,"[30, 40)"
44,blue-collar,married,secondary,no,yes,no,unknown,8,may,122,2,-1,0,unknown,no,hombre,xn19724,262300.0,,0,"[40, 50)"
31,blue-collar,married,primary,no,yes,no,unknown,8,may,300,2,-1,0,unknown,no,mujer,lw35324,230000.0,,0,"[30, 40)"
34,blue-collar,married,secondary,no,yes,yes,unknown,8,may,672,3,-1,0,unknown,no,hombre,ht76365,231700.0,,0,"[30, 40)"
46,blue-collar,married,primary,no,yes,yes,unknown,8,may,390,3,-1,0,unknown,no,hombre,tl44107,225000.0,,0,"[40, 50)"
33,admin.,married,secondary,no,yes,yes,unknown,8,may,116,2,-1,0,unknown,no,mujer,iv70709,231100.0,,0,"[30, 40)"
36,blue-collar,married,secondary,no,yes,no,unknown,8,may,481,2,-1,0,unknown,no,hombre,lm98989,275400.0,,0,"[30, 40)"
32,unemployed,single,secondary,no,yes,no,unknown,8,may,21,3,-1,0,unknown,no,hombre,ia41405,242700.0,,0,"[30, 40)"
27,technician,single,secondary,no,yes,no,unknown,8,may,192,2,-1,0,unknown,no,hombre,oz12959,283400.0,,0,"[18, 30)"
31,services,married,primary,no,yes,no,unknown,8,may,6,2,-1,0,unknown,no,hombre,qf61666,151800.0,,0,"[30, 40)"
41,management,single,tertiary,no,yes,no,unknown,8,may,8,2,-1,0,unknown,no,hombre,oy78804,282200.0,,0,"[40, 50)"
35,blue-collar,married,primary,no,yes,no,unknown,8,may,369,2,-1,0,unknown,no,hombre,ou88959,235500.0,,0,"[30, 40)"
50,technician,single,tertiary,no,yes,no,unknown,8,may,393,2,-1,0,unknown,no,mujer,ie21174,225000.0,,0,"[50, 60)"
33,technician,married,secondary,no,yes,yes,unknown,8,may,246,3,-1,0,,no,mujer,ff76711,308200.0,,0,"[30, 40)"
48,blue-collar,married,primary,no,yes,no,unknown,8,may,330,3,-1,0,unknown,no,mujer,qe17063,264200.0,,0,"[40, 50)"
36,technician,married,secondary,no,yes,no,unknown,8,may,380,2,-1,0,unknown,no,hombre,ti23703,244500.0,,0,"[30, 40)"
29,housemaid,single,secondary,no,yes,no,unknown,8,may,91,3,-1,0,unknown,no,mujer,nd75721,296800.0,,0,"[18, 30)"
34,management,married,tertiary,no,yes,yes,unknown,8,may,84,2,-1,0,unknown,no,mujer,ws58788,258600.0,,0,"[30, 40)"
39,blue-collar,married,primary,no,yes,no,unknown,8,may,277,3,-1,0,unknown,no,mujer,nb62722,258200.0,,0,"[30, 40)"
